Prison Name,Report_Date,Baseline CNA,In Use CNA,Operational Capacity,Population *,Year,Month,Occupancy_Percentage,Overcrowding_Status,Homicide,Natural Causes,Other,Self-Inflicted,Total_Deaths,start_period,end_period,A,B,C,D,YOI,Male,Female,Mixed,Female_open,Female_closed,Notes,Highest_category_male,Highest_category_female,start_date,end_date
Lincoln,2023-07-31,408,403.0,658.0,602.0,2023,7,149.37965260545906,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Category B local prison,B,Other,2014-10-01,2024-09-01
Lindholme,2023-07-31,924,924.0,904.0,900.0,2023,7,97.40259740259741,At Capacity (90-100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Category C training prison,C,Other,2014-10-01,2024-09-01
Littlehey,2023-07-31,1116,1114.0,1240.0,1210.0,2023,7,108.61759425493716,Overcrowded (>100%),0.0,2.0,0.0,0.0,2.0,10-2014,09-2024,0,0,1,0,1,1,0,0,0,0,"Adult side = Cat C, YOI side (18-21)",C,Other,2014-10-01,2024-09-01
Liverpool,2023-07-31,1224,890.0,870.0,867.0,2023,7,97.41573033707866,At Capacity (90-100%),0.0,0.0,0.0,3.0,3.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Category B local prison,B,Other,2014-10-01,2024-09-01
Long Lartin,2023-07-31,613,532.0,607.0,559.0,2023,7,105.07518796992481,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,1,0,0,0,0,1,0,0,0,0,Category A high security prison,A,Other,2014-10-01,2024-09-01
Low Newton,2023-07-31,361,298.0,298.0,282.0,2023,7,94.63087248322147,At Capacity (90-100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,0,0,0,0,1,0,0,1,Closed women's prison,Other,Closed,2014-10-01,2024-09-01
Lowdham Grange,2023-07-31,894,892.0,908.0,896.0,2023,7,100.44843049327355,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Category B prison (privately operated),B,Other,2014-10-01,2024-09-01
Maidstone,2023-07-31,565,560.0,613.0,594.0,2023,7,106.07142857142857,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Category C prison,C,Other,2014-10-01,2024-09-01
Manchester,2023-07-31,695,695.0,741.0,716.0,2023,7,103.02158273381295,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,1,0,0,0,0,1,0,0,0,0,Category A high security prison (Strangeways),A,Other,2014-10-01,2024-09-01
Moorland,2023-07-31,977,977.0,1082.0,1064.0,2023,7,108.9048106448311,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,02-2015,09-2024,0,0,1,0,0,1,0,0,0,0,Category C prison (part of Moorland/Hatfield),C,Other,2015-02-01,2024-09-01
New Hall,2023-07-31,341,341.0,381.0,346.0,2023,7,101.46627565982405,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,0,0,1,0,1,0,0,1,"Closed women's prison (for adult women, plus young offenders)",Other,Closed,2014-10-01,2024-09-01
North Sea Camp,2023-07-31,300,300.0,300.0,299.0,2023,7,99.66666666666667,At Capacity (90-100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,0,1,0,1,0,0,0,0,Category D open prison,D,Other,2014-10-01,2024-09-01
Northumberland,2023-07-31,1368,1328.0,1348.0,1341.0,2023,7,100.9789156626506,Overcrowded (>100%),0.0,1.0,0.0,0.0,1.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Category C training prison,C,Other,2014-10-01,2024-09-01
Norwich,2023-07-31,631,631.0,791.0,768.0,2023,7,121.71156893819335,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Category B local prison,B,Other,2014-10-01,2024-09-01
Nottingham,2023-07-31,724,719.0,950.0,919.0,2023,7,127.8164116828929,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Category B local prison,B,Other,2014-10-01,2024-09-01
Oakwood,2023-07-31,1628,1600.0,2134.0,2126.0,2023,7,132.875,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Category C prison (private),C,Other,2014-10-01,2024-09-01
Onley,2023-07-31,714,714.0,742.0,727.0,2023,7,101.82072829131653,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Category C prison,C,Other,2014-10-01,2024-09-01
Parc,2023-07-31,1559,1559.0,1795.0,1762.0,2023,7,113.02116741500963,Overcrowded (>100%),0.0,1.0,0.0,0.0,1.0,10-2014,09-2024,0,1,0,0,1,1,0,0,0,0,"Mainly Cat B local/training, has a separate YOI/juvenile unit (run by G4S)",B,Other,2014-10-01,2024-09-01
Pentonville,2023-07-31,928,905.0,1205.0,1183.0,2023,7,130.7182320441989,Overcrowded (>100%),0.0,0.0,0.0,1.0,1.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Category B local prison,B,Other,2014-10-01,2024-09-01
Peterborough (Male & Female),2023-07-31,1105,1099.0,1316.0,1261.0,2023,7,114.74067333939945,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,0,0,0,1,0,1,The only dual-purpose prison in England & Wales,B,Closed,2014-10-01,2024-09-01
Portland,2023-07-31,463,458.0,538.0,535.0,2023,7,116.81222707423579,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,1,0,1,1,0,0,0,0,"Primarily Cat C adult, YOI/young adults side",C,Other,2014-10-01,2024-09-01
Preston,2023-07-31,426,426.0,680.0,670.0,2023,7,157.27699530516432,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Category B local prison,B,Other,2014-10-01,2024-09-01
Ranby,2023-07-31,894,892.0,1098.0,1067.0,2023,7,119.61883408071749,Overcrowded (>100%),0.0,0.0,0.0,1.0,1.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Category C prison,C,Other,2014-10-01,2024-09-01
Risley,2023-07-31,1061,1061.0,1042.0,1027.0,2023,7,96.79547596606974,At Capacity (90-100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Category C prison,C,Other,2014-10-01,2024-09-01
Rochester,2023-07-31,808,697.0,706.0,696.0,2023,7,99.85652797704448,At Capacity (90-100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,1,0,1,1,0,0,0,0,"Adult side = Cat C, YOI side (18-21)",C,Other,2014-10-01,2024-09-01
Rye Hill,2023-07-31,600,600.0,664.0,663.0,2023,7,110.5,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,"Category B prison (private, mainly for sex offenders)",B,Other,2014-10-01,2024-09-01
Send,2023-07-31,202,189.0,189.0,182.0,2023,7,96.29629629629629,At Capacity (90-100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,0,0,0,0,1,0,0,1,Closed women's prison,Other,Closed,2014-10-01,2024-09-01
Stafford,2023-07-31,753,753.0,753.0,750.0,2023,7,99.60159362549801,At Capacity (90-100%),0.0,1.0,0.0,0.0,1.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Category C prison (specializes in sex offenders),C,Other,2014-10-01,2024-09-01
Standford Hill (Sheppey),2023-07-31,464,464.0,464.0,460.0,2023,7,99.13793103448276,At Capacity (90-100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,0,1,0,1,0,0,0,0,Category D open prison,D,Other,2014-10-01,2024-09-01
Stocken,2023-07-31,974,964.0,1071.0,1049.0,2023,7,108.8174273858921,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Category C prison,C,Other,2014-10-01,2024-09-01
Stoke Heath,2023-07-31,662,662.0,782.0,768.0,2023,7,116.01208459214503,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Category C prison,C,Other,2014-10-01,2024-09-01
Styal,2023-07-31,469,453.0,441.0,397.0,2023,7,87.63796909492274,Below Capacity (<90%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,0,0,0,0,1,0,0,1,Closed women's prison (with some open units),Other,Closed,2014-10-01,2024-09-01
Sudbury,2023-07-31,610,560.0,621.0,609.0,2023,7,108.74999999999999,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,0,1,0,1,0,0,0,0,Category D open prison,D,Other,2014-10-01,2024-09-01
Swaleside (Sheppey),2023-07-31,1100,959.0,838.0,816.0,2023,7,85.08863399374349,Below Capacity (<90%),0.0,1.0,0.0,0.0,1.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Category B training prison,B,Other,2014-10-01,2024-09-01
Swansea,2023-07-31,265,265.0,452.0,423.0,2023,7,159.62264150943398,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Category B local prison,B,Other,2014-10-01,2024-09-01
Swinfen Hall,2023-07-31,604,604.0,624.0,618.0,2023,7,102.31788079470199,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,0,0,1,1,0,0,0,0,YOI for young adults (18-25),YOI,Other,2014-10-01,2024-09-01
Thameside,2023-07-31,926,926.0,1232.0,1205.0,2023,7,130.12958963282938,Overcrowded (>100%),0.0,0.0,0.0,1.0,1.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Category B local prison (private),B,Other,2014-10-01,2024-09-01
Mount,2023-07-31,1010,1007.0,1048.0,1040.0,2023,7,103.27706057596822,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Category C prison,C,Other,2014-10-01,2024-09-01
Thorn Cross,2023-07-31,430,430.0,429.0,427.0,2023,7,99.30232558139535,At Capacity (90-100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,0,1,0,1,0,0,0,0,Category D open prison,D,Other,2014-10-01,2024-09-01
Usk / Prescoed,2023-07-31,419,373.0,536.0,530.0,2023,7,142.0911528150134,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,1,1,0,1,0,0,0,0,"Usk = Category C, Prescoed = Category D (open)",C,Other,2014-10-01,2024-09-01
Wakefield,2023-07-31,750,750.0,750.0,750.0,2023,7,100.0,At Capacity (90-100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,1,0,0,0,0,1,0,0,0,0,Category A high security prison,A,Other,2014-10-01,2024-09-01
Wandsworth,2023-07-31,979,950.0,1628.0,1623.0,2023,7,170.8421052631579,Overcrowded (>100%),0.0,1.0,0.0,2.0,3.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Category B local prison,B,Other,2014-10-01,2024-09-01
Warren Hill,2023-07-31,269,267.0,267.0,264.0,2023,7,98.87640449438202,At Capacity (90-100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,0,0,1,1,0,0,0,0,Specialized juvenile/young adult site,YOI,Other,2014-10-01,2024-09-01
Wayland,2023-07-31,894,856.0,899.0,846.0,2023,7,98.83177570093457,At Capacity (90-100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Category C prison,C,Other,2014-10-01,2024-09-01
Wealstun,2023-07-31,809,809.0,868.0,857.0,2023,7,105.93325092707046,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Category C prison,C,Other,2014-10-01,2024-09-01
Werrington,2023-07-31,118,118.0,92.0,87.0,2023,7,73.72881355932203,Below Capacity (<90%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,0,0,1,1,0,0,0,0,YOI (15-18),YOI,Other,2014-10-01,2024-09-01
Wetherby,2023-07-31,340,276.0,306.0,168.0,2023,7,60.86956521739131,Below Capacity (<90%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,0,0,1,1,0,0,0,0,YOI (15-18),YOI,Other,2014-10-01,2024-09-01
Whatton,2023-07-31,735,729.0,817.0,808.0,2023,7,110.83676268861453,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Category C prison (sex offenders),C,Other,2014-10-01,2024-09-01
Whitemoor,2023-07-31,461,462.0,342.0,329.0,2023,7,71.21212121212122,Below Capacity (<90%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,1,0,0,0,0,1,0,0,0,0,Category A high security prison,A,Other,2014-10-01,2024-09-01
Winchester,2023-07-31,448,448.0,678.0,659.0,2023,7,147.09821428571428,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Category B local prison,B,Other,2014-10-01,2024-09-01
Woodhill,2023-07-31,647,583.0,544.0,513.0,2023,7,87.99313893653516,Below Capacity (<90%),0.0,1.0,0.0,0.0,1.0,10-2014,09-2024,1,0,0,0,0,1,0,0,0,0,Category A high security prison,A,Other,2014-10-01,2024-09-01
Wormwood Scrubs,2023-07-31,1178,1176.0,1280.0,1258.0,2023,7,106.97278911564625,Overcrowded (>100%),0.0,0.0,0.0,1.0,1.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Category B local prison,B,Other,2014-10-01,2024-09-01
Wymott,2023-07-31,1192,1068.0,1192.0,1180.0,2023,7,110.48689138576779,Overcrowded (>100%),0.0,1.0,0.0,0.0,1.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Category C prison,C,Other,2014-10-01,2024-09-01
Altcourse,2023-08-31,780,780.0,1164.0,1149.0,2023,8,147.30769230769232,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,1,1,0,0,0,0,Operated by G4S; houses adults and young offenders,B,Other,2014-10-01,2024-09-01
Ashfield,2023-08-31,416,416.0,412.0,411.0,2023,8,98.79807692307693,At Capacity (90-100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Operated by Serco; specializes in adult sex offenders,C,Other,2014-10-01,2024-09-01
Askham Grange,2023-08-31,128,128.0,128.0,94.0,2023,8,73.4375,Below Capacity (<90%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,0,0,0,0,1,0,1,0,Open prison for adults and young offenders,Other,Open,2014-10-01,2024-09-01
Aylesbury,2023-08-31,402,402.0,402.0,399.0,2023,8,99.25373134328358,At Capacity (90-100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,0,0,1,1,0,0,0,0,Young Offender Institution,YOI,Other,2014-10-01,2024-09-01
Bedford,2023-08-31,268,229.0,400.0,358.0,2023,8,156.33187772925766,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Houses adults and young offenders,B,Other,2014-10-01,2024-09-01
Belmarsh,2023-08-31,792,792.0,774.0,717.0,2023,8,90.53030303030303,At Capacity (90-100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,1,0,0,0,0,1,0,0,0,0,High-security prison; houses high-profile inmates,A,Other,2014-10-01,2024-09-01
Berwyn,2023-08-31,2000,2000.0,2000.0,1994.0,2023,8,99.7,At Capacity (90-100%),0.0,0.0,1.0,0.0,1.0,02-2017,09-2024,0,0,1,0,0,1,0,0,0,0,"Category C prison. Opened in 02-2017, largest prison in the UK",C,Other,2017-02-01,2024-09-01
Birmingham,2023-08-31,1099,789.0,997.0,980.0,2023,8,124.20785804816224,Overcrowded (>100%),0.0,1.0,0.0,0.0,1.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Previously known as Winson Green; Changed from private to public in 07-2019,B,Other,2014-10-01,2024-09-01
Brinsford,2023-08-31,539,539.0,569.0,558.0,2023,8,103.52504638218925,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,0,0,1,1,0,0,0,0,Young Offender Institution,YOI,Other,2014-10-01,2024-09-01
Bristol,2023-08-31,424,408.0,580.0,568.0,2023,8,139.2156862745098,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Houses adults and young offenders,B,Other,2014-10-01,2024-09-01
Brixton,2023-08-31,530,524.0,798.0,763.0,2023,8,145.61068702290078,Overcrowded (>100%),0.0,1.0,0.0,0.0,1.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Functions as a training establishment,C,Other,2014-10-01,2024-09-01
Bronzefield,2023-08-31,527,527.0,527.0,488.0,2023,8,92.59962049335864,At Capacity (90-100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,0,0,0,0,1,0,0,1,Operated by Sodexo Justice Services; closed women's prison - houses adults and young offenders,Other,Closed,2014-10-01,2024-09-01
Buckley Hall,2023-08-31,409,409.0,469.0,466.0,2023,8,113.93643031784842,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Category C training prison,C,Other,2014-10-01,2024-09-01
Bullingdon,2023-08-31,867,711.0,921.0,903.0,2023,8,127.0042194092827,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Category B local prison with some C prisoners,B,Other,2014-10-01,2024-09-01
Bure,2023-08-31,604,604.0,643.0,639.0,2023,8,105.79470198675496,Overcrowded (>100%),0.0,1.0,0.0,0.0,1.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Specializes in sex offenders,C,Other,2014-10-01,2024-09-01
Cardiff,2023-08-31,534,534.0,779.0,769.0,2023,8,144.00749063670412,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Category B local prison,B,Other,2014-10-01,2024-09-01
Channings Wood,2023-08-31,688,688.0,746.0,735.0,2023,8,106.8313953488372,Overcrowded (>100%),0.0,1.0,0.0,0.0,1.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Offers Sex Offender Treatment Programme (SOTP),C,Other,2014-10-01,2024-09-01
Chelmsford,2023-08-31,532,518.0,723.0,713.0,2023,8,137.64478764478764,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,1,1,0,0,0,0,Houses adults and young offenders,B,Other,2014-10-01,2024-09-01
Coldingley,2023-08-31,493,483.0,513.0,509.0,2023,8,105.38302277432712,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Functions as a training prison,C,Other,2014-10-01,2024-09-01
Cookham Wood,2023-08-31,185,149.0,120.0,78.0,2023,8,52.348993288590606,Below Capacity (<90%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,0,0,1,1,0,0,0,0,Young Offender Institution for juveniles (15-18),YOI,Other,2014-10-01,2024-09-01
Dartmoor,2023-08-31,642,640.0,689.0,686.0,2023,8,107.18749999999999,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Functions as a training prison,C,Other,2014-10-01,2024-09-01
Deerbolt,2023-08-31,529,337.0,333.0,323.0,2023,8,95.84569732937686,At Capacity (90-100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,0,0,1,1,0,0,0,0,Young Offender Institution,YOI,Other,2014-10-01,2024-09-01
Doncaster,2023-08-31,738,738.0,1125.0,1122.0,2023,8,152.03252032520325,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,1,1,0,0,0,0,"Operated by Serco; houses adults, young offenders, and sex offenders",B,Other,2014-10-01,2024-09-01
Dovegate,2023-08-31,1060,1060.0,1160.0,1149.0,2023,8,108.39622641509435,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Operated by Serco; functions as a training prison,B,Other,2014-10-01,2024-09-01
Downview,2023-08-31,356,356.0,356.0,283.0,2023,8,79.49438202247191,Below Capacity (<90%),0.0,0.0,0.0,0.0,0.0,05-2016,09-2024,0,0,0,0,0,0,1,0,0,1,Reopened as a female prison in 05-2016,Other,Closed,2016-05-01,2024-09-01
Drake Hall,2023-08-31,340,340.0,340.0,320.0,2023,8,94.11764705882352,At Capacity (90-100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,0,0,0,0,1,0,0,1,Closed women's prison; specializes in foreign nationals,Other,Closed,2014-10-01,2024-09-01
Durham,2023-08-31,600,573.0,985.0,978.0,2023,8,170.6806282722513,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,1,1,0,0,0,0,Houses adults and young offenders on remand,B,Other,2014-10-01,2024-09-01
East Sutton Park,2023-08-31,137,98.0,98.0,93.0,2023,8,94.89795918367348,At Capacity (90-100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,0,0,0,0,1,0,1,0,Open women's prison,Other,Open,2014-10-01,2024-09-01
Eastwood Park,2023-08-31,391,326.0,387.0,366.0,2023,8,112.26993865030674,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,0,0,0,0,1,0,0,1,Closed women's prison,Other,Closed,2014-10-01,2024-09-01
Elmley (Sheppey),2023-08-31,1007,1007.0,1157.0,1138.0,2023,8,113.00893743793445,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Category B local prison,B,Other,2014-10-01,2024-09-01
Erlestoke,2023-08-31,494,414.0,470.0,462.0,2023,8,111.59420289855073,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Category C training prison,C,Other,2014-10-01,2024-09-01
Exeter,2023-08-31,317,205.0,321.0,303.0,2023,8,147.8048780487805,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,1,1,0,0,0,0,Houses adults and young offenders,B,Other,2014-10-01,2024-09-01
Featherstone,2023-08-31,671,671.0,687.0,675.0,2023,8,100.59612518628913,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Functions as a training establishment,C,Other,2014-10-01,2024-09-01
Feltham,2023-08-31,770,612.0,585.0,568.0,2023,8,92.81045751633987,At Capacity (90-100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,0,0,1,1,0,0,0,0,Young Offender Institution,YOI,Other,2014-10-01,2024-09-01
Five Wells,2023-08-31,1680,1680.0,1550.0,1536.0,2023,8,91.42857142857143,At Capacity (90-100%),0.0,0.0,0.0,0.0,0.0,03-2022,09-2024,0,0,1,0,0,1,0,0,0,0,Category C prison operated by G4S. Opened in 03-2022,C,Other,2022-03-01,2024-09-01
Ford,2023-08-31,429,429.0,389.0,388.0,2023,8,90.44289044289044,At Capacity (90-100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,0,1,0,1,0,0,0,0,Category D open prison,D,Other,2014-10-01,2024-09-01
Forest Bank,2023-08-31,1061,1061.0,1470.0,1459.0,2023,8,137.51178133836004,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,1,1,0,0,0,0,Operated by Sodexo Justice Services; houses adults and young offenders,B,Other,2014-10-01,2024-09-01
Fosse Way,2023-08-31,980,980.0,630.0,560.0,2023,8,57.14285714285714,Below Capacity (<90%),0.0,0.0,0.0,0.0,0.0,05-2023,09-2024,0,0,1,0,0,1,0,0,0,0,Category C prison operated by Serco. Opened in 05-2023,C,Other,2023-05-01,2024-09-01
Foston Hall,2023-08-31,286,223.0,284.0,274.0,2023,8,122.86995515695067,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,0,0,0,0,1,0,0,1,Closed women's prison; houses adults and young offenders,Other,Closed,2014-10-01,2024-09-01
Frankland,2023-08-31,879,875.0,836.0,826.0,2023,8,94.39999999999999,At Capacity (90-100%),0.0,1.0,0.0,0.0,1.0,10-2014,09-2024,1,0,0,0,0,1,0,0,0,0,High-security prison; houses Category A High Risk and Category B adult males,A,Other,2014-10-01,2024-09-01
Full Sutton,2023-08-31,660,631.0,594.0,586.0,2023,8,92.86846275752774,At Capacity (90-100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,1,0,0,0,0,1,0,0,0,0,High-security prison; houses Category A prisoners,A,Other,2014-10-01,2024-09-01
Garth,2023-08-31,810,810.0,845.0,819.0,2023,8,101.11111111111111,Overcrowded (>100%),0.0,0.0,0.0,1.0,1.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Category B training establishment,B,Other,2014-10-01,2024-09-01
Gartree,2023-08-31,703,621.0,605.0,589.0,2023,8,94.84702093397746,At Capacity (90-100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Category B training prison,B,Other,2014-10-01,2024-09-01
Grendon / Springhill,2023-08-31,623,553.0,520.0,494.0,2023,8,89.33092224231464,Below Capacity (<90%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,1,0,1,0,0,0,0,"Grendon = Category B (therapeutic community), Springhill = Category D (open)",B,Other,2014-10-01,2024-09-01
Guys Marsh,2023-08-31,476,436.0,510.0,503.0,2023,8,115.36697247706422,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Category C training prison,C,Other,2014-10-01,2024-09-01
Hatfield,2023-08-31,334,334.0,334.0,330.0,2023,8,98.80239520958084,At Capacity (90-100%),0.0,0.0,0.0,0.0,0.0,02-2015,09-2024,0,0,0,1,0,1,0,0,0,0,Category D open prison (part of Moorland/Hatfield),D,Other,2015-02-01,2024-09-01
Haverigg,2023-08-31,550,499.0,499.0,466.0,2023,8,93.3867735470942,At Capacity (90-100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Category C training prison,C,Other,2014-10-01,2024-09-01
Hewell,2023-08-31,795,795.0,1094.0,1047.0,2023,8,131.69811320754715,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Primarily Category B local (open site closed in 2020),B,Other,2014-10-01,2024-09-01
High Down,2023-08-31,1003,999.0,1180.0,1160.0,2023,8,116.11611611611612,Overcrowded (>100%),0.0,0.0,1.0,0.0,1.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Category B local prison,B,Other,2014-10-01,2024-09-01
Highpoint (North and South),2023-08-31,1303,1280.0,1310.0,1290.0,2023,8,100.78125,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Category C training prison,C,Other,2014-10-01,2024-09-01
